SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	ICT_SKILL	ICT_SKILL_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2014	M	Male	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	39.079	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2014	M	Male	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	72.0434	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2014	M	Male	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	46.373509999999996	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2014	M	Male	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	62.71549	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	33.00809	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	9.71241	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	63.223009999999995	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	42.45239	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	67.97507	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	INST	Connecting and installing new devices	44.62492	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	39.58741	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	58.09006	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EMAIL	Sending e-mails with attached files	74.99185	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	F	Female	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	56.97169	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	F	Female	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	54.19769	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	F	Female	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	37.66329	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	F	Female	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	29.992990000000002	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	F	Female	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	34.418009999999995	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	F	Female	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	1.8474	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	F	Female	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	54.9422	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	M	Male	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	36.044109999999996	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	M	Male	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	8.46069	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	M	Male	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	57.6246	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	M	Male	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	62.4289	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	M	Male	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	44.7927	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	M	Male	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	47.20701	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2015	M	Male	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	61.2597	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Eurostat
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	INST	Connecting and installing new devices	46.11699	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	65.15784000000001	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	44.486270000000005	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	34.48741	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	56.930609999999994	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EMAIL	Sending e-mails with attached files	77.54457	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	42.93979	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	9.29387	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	70.61673	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	F	Female	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	40.30356	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	F	Female	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	52.49525	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	F	Female	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	31.46779	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	F	Female	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	4.224480000000001	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	F	Female	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	62.463280000000005	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	F	Female	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	67.11910999999999	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	F	Female	Y_GE15	15 years old and over	INST	Connecting and installing new devices	37.42105	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	M	Male	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	67.87151	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	M	Male	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	48.69863	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	M	Male	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	37.52844	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	M	Male	Y_GE15	15 years old and over	INST	Connecting and installing new devices	54.87458	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	M	Male	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	61.39741	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	M	Male	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	14.399189999999999	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2016	M	Male	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	74.13914	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Algemene Directie Statistiek - Statistics Belgium Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	8.99727	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	65.28655	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	33.59538	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	69.74886	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	44.39047	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	SOFT	Finding, downloading, installing and configuring software	41.28861	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	INST	Connecting and installing new devices	44.2665	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EMAIL	Sending e-mails with attached files	77.98286	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	55.83529	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Direction Générale Statistique - Statistics Belgium
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	F	Female	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	4.39548	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	F	Female	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	64.85681	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	F	Female	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	69.02152	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	F	Female	Y_GE15	15 years old and over	INST	Connecting and installing new devices	37.77335	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	F	Female	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	40.86165	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	F	Female	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	30.95723	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	F	Female	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	52.87236	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	M	Male	Y_GE15	15 years old and over	PCPR	Writing a computer program using a specialized programming language	13.63238	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	M	Male	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	36.25262	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	M	Male	Y_GE15	15 years old and over	CMFL	Copying or moving a file or folder	70.48147	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	M	Male	Y_GE15	15 years old and over	COPA	Using copy and paste tools to duplicate or move information within a document	65.71941	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	M	Male	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	58.819680000000005	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	M	Male	Y_GE15	15 years old and over	ARSP	Using basic arithmetic formula in a spreadsheet	47.944829999999996	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	4.660976456	50.64104975	56	Belgium	2017	M	Male	Y_GE15	15 years old and over	INST	Connecting and installing new devices	50.80666	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction générale Statistique - Statistics Belgium)
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	9.400167877000001	17.42143036	562	Niger	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	EPRS	Creating electronic presentations with presentation software	0.8931600000000001	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Ministère des Postes, des Télécommunications et de l'Economie Numérique
S_0290	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (percent)	G	Global	4	Country or Area	9.400167877000001	17.42143036	562	Niger	2017	_T	Both sexes or no breakdown by sex	Y_GE15	15 years old and over	TRAF	Transferring files between a computer and other devices	5.37643	PT	Percent	0	Units	nan	nan	SDG	nan	nan	Ministère des Postes, des Télécommunications et de l'Economie Numérique
