SERIES	SERIES_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	GEOLEVEL	GEOLEVEL_DESC	X	Y	REF_AREA	REF_AREA_DESC	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	UNIT_MULT	UNIT_MULT_DESC	NATURE	NATURE_DESC	SOURCE_DETAIL	SOURCE_DETAIL_URL	TIME_DETAIL	COMMENT_OBS
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - EM	Estado de México	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	56.3	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - EM	Estado de México	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	55.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - GR	Guerrero	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	47.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - GR	Guerrero	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	44.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - GR	Guerrero	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	48.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - GR	Guerrero	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	43.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - GT	Guanajuato	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	38.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - GT	Guanajuato	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	31.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - GT	Guanajuato	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	36.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - GT	Guanajuato	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	42.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - HG	Hidalgo	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	43.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - HG	Hidalgo	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	38.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - HG	Hidalgo	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	57.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - HG	Hidalgo	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	52.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - JA	Jalisco	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	41.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - JA	Jalisco	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	36.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - JA	Jalisco	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	47.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - JA	Jalisco	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	55.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - MI	Michoacán de Ocampo	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	36.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - MI	Michoacán de Ocampo	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	36.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - MI	Michoacán de Ocampo	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	39.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - MI	Michoacán de Ocampo	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	42.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - MO	Morelos	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	48.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - MO	Morelos	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	45.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - MO	Morelos	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	53.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - MO	Morelos	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	54.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - NA	Nayarit	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	45.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - NA	Nayarit	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	47.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - NA	Nayarit	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	46.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - NA	Nayarit	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	51.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - NL	Nuevo León	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	36.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - NL	Nuevo León	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	38.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - NL	Nuevo León	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	52.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - NL	Nuevo León	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	51.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - OA	Oaxaca	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	48.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - OA	Oaxaca	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	40.2	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - OA	Oaxaca	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	45.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - OA	Oaxaca	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	40.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - PU	Puebla	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	41.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - PU	Puebla	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	39.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - PU	Puebla	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	48.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - PU	Puebla	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	50.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - QR	Quintana Roo	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	43.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - QR	Quintana Roo	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	42.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - QR	Quintana Roo	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	45.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - QR	Quintana Roo	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	47.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - QT	Querétaro	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	41.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - QT	Querétaro	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	38.3	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - QT	Querétaro	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	52.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - QT	Querétaro	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	53.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SI	Sinaloa	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	47.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SI	Sinaloa	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	49.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SI	Sinaloa	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	56.3	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SI	Sinaloa	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	61.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SL	San Luis Potosí	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	43.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SL	San Luis Potosí	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	40.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SL	San Luis Potosí	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	48.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SL	San Luis Potosí	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	43.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SO	Sonora	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	50.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SO	Sonora	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	52.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SO	Sonora	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	50.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - SO	Sonora	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	52.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TB	Tabasco	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	50.3	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TB	Tabasco	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	46.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TB	Tabasco	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	56.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TB	Tabasco	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	52.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TL	Tlaxcala	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	42.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TL	Tlaxcala	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	42.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TL	Tlaxcala	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	49.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TL	Tlaxcala	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	48.7	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TM	Tamaulipas	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	48.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TM	Tamaulipas	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	44.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TM	Tamaulipas	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	51.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - TM	Tamaulipas	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	52.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - VE	Veracruz de Ignacio de la Llave	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	48.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - VE	Veracruz de Ignacio de la Llave	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	45.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - VE	Veracruz de Ignacio de la Llave	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	52.3	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - VE	Veracruz de Ignacio de la Llave	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	48.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - YU	Yucatán	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	47.1	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - YU	Yucatán	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	41.3	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - YU	Yucatán	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	50.8	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - YU	Yucatán	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	53.4	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - ZA	Zacatecas	2005	M	Male	Y15T24	15 to 24 years old	_T	Total	34.6	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - ZA	Zacatecas	2005	F	Female	Y15T24	15 to 24 years old	_T	Total	35.5	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - ZA	Zacatecas	2019	M	Male	Y15T24	15 to 24 years old	_T	Total	44.9	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
S_0270	School attendance rate of the population aged 15 to 24	N	National	5	Sub-national	nan	nan	MX - ZA	Zacatecas	2019	F	Female	Y15T24	15 to 24 years old	_T	Total	50.0	PT	Percent	0	Units	nan	nan	National Survey of Occupation and Employment, (ENOE) 2005, 2019. INEGI	nan	nan	nan
